Datetime,Currency,Event,Previous_Value,Forecast_Value,Actual_Value
2022-09-15 07:30:00,USD,Philadelphia Fed Manufacturing Index,6.2000,2.8000,-9.9000
2022-09-15 08:00:00,USD,Industrial Production YoY,3.8000,0.0000,3.7000
2022-09-15 08:00:00,USD,Industrial Production MoM,0.5000,0.1000,-0.2000
2022-09-15 09:00:00,USD,Business Inventories MoM,1.4000,0.6000,0.6000
2022-09-16 09:00:00,USD,Michigan Consumer Sentiment Prel,58.2000,60.0000,59.5000
2022-09-16 15:00:00,USD,Net Long-term TIC Flows,121.8000,0.0000,21.4000
2022-09-19 09:00:00,USD,NAHB Housing Market Index,49.0000,47.0000,46.0000
2022-09-20 07:30:00,USD,Building Permits MoM,-0.6000,0.0000,-10.0000
2022-09-20 07:30:00,USD,Building Permits,1.6850,1.6100,1.5170
2022-09-20 07:30:00,USD,Housing Starts MoM,-10.9000,0.0000,12.2000
2022-09-20 07:30:00,USD,Housing Starts,1.4040,1.4450,1.5750
2022-09-20 15:30:00,USD,API Crude Oil Stock Change,6.0350,2.3210,1.0350
2022-09-21 09:00:00,USD,Existing Home Sales,4.8200,4.7000,4.8000
2022-09-21 09:00:00,USD,Existing Home Sales MoM,-5.7000,0.0000,-0.4000
2022-09-21 09:30:00,USD,EIA Gasoline Stocks Change,-1.7670,-0.4310,1.5690
2022-09-21 09:30:00,USD,EIA Crude Oil Stocks Change,2.4420,2.1610,1.1420
2022-09-21 13:00:00,USD,Interest Rate Projection - Longer,2.5000,0.0000,2.5000
2022-09-21 13:00:00,USD,Interest Rate Projection - 3rd Yr,2.1000,0.0000,2.9000
2022-09-21 13:00:00,USD,Interest Rate Projection - 1st Yr,3.8000,0.0000,4.6000
2022-09-21 13:00:00,USD,Interest Rate Projection - Current,3.4000,0.0000,4.4000
2022-09-21 13:00:00,USD,Interest Rate Projection - 2nd Yr,3.4000,0.0000,3.9000
2022-09-21 13:00:00,USD,Fed Interest Rate Decision,2.5000,3.2500,3.2500
2022-09-22 07:30:00,USD,Initial Jobless Claims,208.0000,218.0000,213.0000
2022-09-22 07:30:00,USD,Current Account,-282.5000,-260.6000,-251.1000
2022-09-23 09:00:00,USD,S&P Global Services PMI Flash,43.7000,45.0000,49.2000
2022-09-23 09:00:00,USD,S&P Global Composite PMI Flash,44.6000,0.0000,49.3000
2022-09-23 09:00:00,USD,S&P Global Manufacturing PMI Flash,51.5000,51.1000,51.8000
2022-09-26 09:30:00,USD,Dallas Fed Manufacturing Index,-12.9000,0.0000,-17.2000
2022-09-27 07:30:00,USD,Durable Goods Orders Ex Transp MoM,0.2000,0.2000,0.2000
2022-09-27 07:30:00,USD,Durable Goods Orders MoM,-0.1000,-0.4000,-0.2000
2022-09-27 08:00:00,USD,S&P/Case-Shiller Home Price YoY,18.7000,17.0000,16.1000
2022-09-27 08:00:00,USD,S&P/Case-Shiller Home Price MoM,0.4000,0.0000,-0.8000
2022-09-27 09:00:00,USD,CB Consumer Confidence,103.6000,104.5000,108.0000
2022-09-27 09:00:00,USD,New Home Sales,0.5320,0.5000,0.6850
2022-09-27 09:00:00,USD,New Home Sales MoM,-8.6000,0.0000,28.8000
2022-09-27 15:30:00,USD,API Crude Oil Stock Change,1.0350,0.3330,4.1500
2022-09-28 07:30:00,USD,Wholesale Inventories MoM Adv,0.6000,0.0000,1.3000
2022-09-28 07:30:00,USD,Retail Inventories Ex Autos MoM Adv,0.3000,0.0000,0.6000
2022-09-28 07:30:00,USD,Goods Trade Balance Adv,-90.1900,0.0000,-87.3000
2022-09-28 09:00:00,USD,Pending Home Sales MoM,-0.6000,-1.4000,-2.0000
2022-09-28 09:00:00,USD,Pending Home Sales YoY,-19.5000,0.0000,-24.2000
2022-09-28 09:30:00,USD,EIA Gasoline Stocks Change,1.5690,0.7090,-2.4220
2022-09-28 09:30:00,USD,EIA Crude Oil Stocks Change,1.1420,0.4430,-0.2150
2022-09-29 07:30:00,USD,GDP Growth Rate QoQ Final,-1.6000,-0.6000,-0.6000
2022-09-29 07:30:00,USD,Initial Jobless Claims,209.0000,215.0000,193.0000
2022-09-29 07:30:00,USD,GDP Price Index QoQ Final,8.3000,8.9000,9.1000
2022-10-03 09:00:00,USD,S&P Global Manufacturing PMI Final,51.5000,51.8000,52.0000
2022-10-03 09:00:00,USD,ISM Manufacturing PMI,52.8000,52.2000,50.9000
2022-10-03 09:00:00,USD,ISM Manufacturing Employment,54.2000,53.0000,48.7000
2022-10-04 09:00:00,USD,JOLTs Job Openings,11.1700,10.7750,10.0530
2022-10-04 15:30:00,USD,API Crude Oil Stock Change,4.1500,1.9660,-1.7700
2022-10-05 07:00:00,USD,ADP Employment Change,185.0000,200.0000,208.0000
2022-10-05 07:30:00,USD,Balance of Trade,-70.5000,-67.7000,-67.4000
2022-10-05 07:30:00,USD,Imports,330.0000,0.0000,326.3000
2022-10-05 07:30:00,USD,Exports,259.6000,0.0000,258.9000
2022-10-05 09:00:00,USD,S&P Global Composite PMI Final,44.6000,49.3000,49.5000
2022-10-05 09:00:00,USD,S&P Global Services PMI Final,43.7000,49.2000,49.3000
2022-10-05 09:00:00,USD,ISM Non-Manufacturing Employment,50.2000,0.0000,53.0000
2022-10-05 09:00:00,USD,ISM Non-Manufacturing PMI,56.9000,56.0000,56.7000
2022-10-05 09:30:00,USD,EIA Gasoline Stocks Change,-2.4220,-1.3340,-4.7280
2022-10-05 09:30:00,USD,EIA Crude Oil Stocks Change,-0.2150,2.0520,-1.3560
2022-10-06 07:30:00,USD,Initial Jobless Claims,190.0000,203.0000,219.0000
2022-10-07 07:30:00,USD,Average Hourly Earnings YoY,5.2000,5.1000,5.0000
2022-10-07 07:30:00,USD,Average Hourly Earnings MoM,0.3000,0.3000,0.3000
2022-10-07 07:30:00,USD,Non Farm Payrolls,315.0000,250.0000,263.0000
2022-10-07 07:30:00,USD,Participation Rate,62.4000,0.0000,62.3000
2022-10-07 07:30:00,USD,Unemployment Rate,3.7000,3.7000,3.5000
2022-10-07 09:00:00,USD,Wholesale Inventories MoM,0.6000,1.3000,1.3000
2022-10-11 09:00:00,USD,IBD/TIPP Economic Optimism,44.7000,0.0000,41.6000
2022-10-12 07:30:00,USD,PPI MoM,-0.2000,0.2000,0.4000
2022-10-12 07:30:00,USD,Core PPI MoM,0.3000,0.3000,0.3000
2022-10-12 15:30:00,USD,API Crude Oil Stock Change,-1.7700,0.0000,7.1000
2022-10-13 07:30:00,USD,Initial Jobless Claims,219.0000,225.0000,228.0000
2022-10-13 07:30:00,USD,Core Inflation Rate YoY,6.3000,6.5000,6.6000
2022-10-13 07:30:00,USD,CPI,296.1710,296.4300,296.8080
2022-10-13 07:30:00,USD,Inflation Rate YoY,8.3000,8.1000,8.2000
2022-10-13 07:30:00,USD,Inflation Rate MoM,0.1000,0.2000,0.4000
2022-10-13 07:30:00,USD,Core Inflation Rate MoM,0.6000,0.5000,0.6000
2022-10-13 10:00:00,USD,EIA Gasoline Stocks Change,-4.7280,-1.8250,2.0230
2022-10-13 10:00:00,USD,EIA Crude Oil Stocks Change,-1.3560,1.7500,9.8800
2022-10-14 07:30:00,USD,Retail Sales Ex Autos MoM,-0.1000,-0.1000,0.1000
2022-10-14 07:30:00,USD,Import Prices MoM,-1.1000,-1.1000,-1.2000
2022-10-14 07:30:00,USD,Export Prices MoM,-1.7000,-1.0000,-0.8000
2022-10-14 09:00:00,USD,Business Inventories MoM,0.5000,0.9000,0.8000
2022-10-14 09:00:00,USD,Michigan Consumer Sentiment Prel,58.6000,59.0000,59.8000
2022-10-17 07:30:00,USD,NY Empire State Manufacturing Index,-1.5000,-4.0000,-9.1000
2022-10-18 08:00:00,USD,Industrial Production MoM,-0.1000,0.1000,0.4000
2022-10-18 08:00:00,USD,Industrial Production YoY,3.9000,0.0000,5.3000
2022-10-18 09:00:00,USD,NAHB Housing Market Index,46.0000,43.0000,38.0000
2022-10-18 15:00:00,USD,Net Long-term TIC Flows,21.4000,28.2000,197.9000
2022-10-18 15:30:00,USD,API Crude Oil Stock Change,7.0540,1.5510,-1.2700
2022-10-19 07:30:00,USD,Housing Starts,1.5660,1.4750,1.4390
2022-10-19 07:30:00,USD,Building Permits,1.5420,1.5300,1.5640
2022-10-19 07:30:00,USD,Housing Starts MoM,13.7000,0.0000,-8.1000
2022-10-19 07:30:00,USD,Building Permits MoM,-8.5000,0.0000,1.4000
2022-10-19 09:30:00,USD,EIA Crude Oil Stocks Change,9.8800,1.3800,-1.7250
2022-10-19 09:30:00,USD,EIA Gasoline Stocks Change,2.0230,-1.1140,-0.1140
2022-10-20 07:30:00,USD,Philly Fed Employment,12.0000,0.0000,28.5000
2022-10-20 07:30:00,USD,Philadelphia Fed Manufacturing Index,-9.9000,-5.0000,-8.7000
2022-10-20 07:30:00,USD,Initial Jobless Claims,226.0000,230.0000,214.0000
2022-10-20 09:00:00,USD,Existing Home Sales MoM,-0.8000,0.0000,-1.5000
2022-10-20 09:00:00,USD,Existing Home Sales,4.7800,4.7000,4.7100
2022-10-21 09:30:00,USD,Monthly Budget Statement,-220.0000,-173.5000,-430.0000
2022-10-24 07:30:00,USD,Chicago Fed National Activity Index,0.1000,0.0000,0.1000
2022-10-24 09:00:00,USD,S&P Global Services PMI Flash,49.3000,49.2000,46.6000
2022-10-24 09:00:00,USD,S&P Global Manufacturing PMI Flash,52.0000,51.0000,49.9000
2022-10-24 09:00:00,USD,S&P Global Composite PMI Flash,49.5000,0.0000,47.3000
2022-10-25 08:00:00,USD,S&P/Case-Shiller Home Price YoY,16.0000,14.4000,13.1000
2022-10-25 08:00:00,USD,S&P/Case-Shiller Home Price MoM,-0.8000,-0.7000,-1.6000
